credit.policy,purpose,int.rate,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,installment
1,all_other,0.1148,10.04342339,0,777,7050,0,0,4,0,0,0,395.63
1,all_other,0.16,10.41619141,14.77,662,1319.958333,339,12.1,2,0,0,1,98.45
1,debt_consolidation,0.1287,11.08220409,9.12,687,2250,7361,72.2,0,0,0,0,235.44
1,debt_consolidation,0.1253,10.91508846,21.23,697,5399.958333,28606,84.1,0,0,0,0,234.27
1,debt_consolidation,0.1218,10.49127422,11.1,707,6449.958333,17715,79,0,0,0,0,372.96
1,home_improvement,0.0859,11.77528973,6.61,772,5820,11867,21.4,3,0,0,0,379.33
1,debt_consolidation,0.1183,12.11448353,9.26,732,5700.958333,75854,46.2,1,1,0,1,497.01
1,debt_consolidation,0.0894,11.22524339,12.64,737,5280,36161,46.4,1,0,0,0,317.72
1,major_purchase,0.1218,11.33857208,0.07,707,3660,5,0.1,0,0,0,0,149.85
1,debt_consolidation,0.1426,10.86856845,13.49,687,5640,7573,48.5,2,0,0,1,343.06
1,debt_consolidation,0.1114,10.98529272,18.63,742,5520,25195,24.2,0,0,0,0,426.45
1,credit_card,0.1287,12.61153775,0.54,777,4319.958333,5068,46.1,1,0,0,0,807.2
1,debt_consolidation,0.1565,11.98292909,16.79,687,2520,30459,67.8,1,0,0,0,874.66
1,debt_consolidation,0.1496,12.01370075,10.33,722,4770,27495,98.2,0,0,0,0,346.45
1,debt_consolidation,0.1114,11.23848862,6.65,762,6839.958333,6542,32.7,1,0,0,1,557.66
1,debt_consolidation,0.0894,10.08580911,19.2,727,1950,5089,56.5,0,0,0,0,158.86
1,debt_consolidation,0.1461,11.00209984,20.92,712,5674.958333,3179,20.6,1,0,0,0,172.38
1,all_other,0.0774,10.71441777,11.39,792,4410,711,2.5,1,0,0,0,185.76
1,all_other,0.0774,10.2111193,1.46,787,5490,2701,3.2,4,0,0,0,56.2
1,debt_consolidation,0.1183,10.66895539,5.86,732,4649.958333,10133,25.6,2,0,0,0,614.64
1,debt_consolidation,0.1774,11.08214255,24.13,677,5100,19714,97.6,0,0,0,0,432.26
1,credit_card,0.0859,11.35040654,23.53,732,7169.958333,80572,71.4,0,0,0,0,79.03
1,debt_consolidation,0.1322,10.96819829,16.9,677,4289.958333,11274,72.5,3,0,0,0,304.21
1,all_other,0.1287,11.91839057,2.5,697,5069.958333,3267,12.1,0,0,0,0,319.52
1,credit_card,0.1114,9.998797732,8.02,722,2190,1838,14.9,0,0,0,0,57.41
1,small_business,0.1843,10.4125917,4.18,667,1800,3244,73.7,1,0,0,0,305.51
1,credit_card,0.1114,10.08580911,8.7,722,1830,6941,39.2,0,0,0,0,98.42
1,debt_consolidation,0.1531,11.00209984,22.38,697,4289.958333,42430,81.8,0,0,0,0,870.39
1,all_other,0.1496,11.00209984,21.54,677,12480,36095,65.9,1,1,0,0,554.32
1,debt_consolidation,0.1218,11.53751466,7.49,737,7499.958333,67492,55.7,0,0,0,0,832.5
1,all_other,0.1357,10.2181523,21.42,677,1890,8817,76,1,0,0,0,169.85
1,credit_card,0.0774,11.25507141,7.33,742,10230,37721,64.6,0,0,0,0,93.66
1,debt_consolidation,0.1357,11.09922655,11.16,672,5729.958333,26343,83.4,1,0,0,0,95.12
1,small_business,0.1496,11.22524339,6.3,792,7020,3793,14.3,2,0,0,0,866.13
1,credit_card,0.0894,11.23843599,6.79,772,5009.958333,7254,15.4,1,0,0,0,508.35
1,credit_card,0.16,11.28983191,17.83,682,5160,17426,52.2,2,0,0,0,878.94
1,all_other,0.1218,10.43399815,2.22,697,2519.958333,2070,60.9,3,0,0,0,166.5
1,debt_consolidation,0.0859,10.75363848,2.87,782,6630,6049,19.1,0,0,0,0,410.94
1,credit_card,0.1183,10.91508846,20.86,717,4470,21981,59.6,1,0,0,0,457.25
1,debt_consolidation,0.1253,11.01856357,16.11,697,2459.958333,9836,69.8,1,0,0,0,284.47
1,debt_consolidation,0.1461,11.82041016,21.94,697,4440,124784,73.2,0,0,0,0,827.41
1,all_other,0.074,11.39657141,6.77,787,5820,6986,12.3,0,0,0,0,139.77
1,home_improvement,0.1218,11.30220443,13.1,767,4290.958333,7135,8.3,1,0,0,0,499.5
1,major_purchase,0.0774,11.56171563,7.27,767,10439.95833,7283,7.6,0,0,0,0,218.54
1,debt_consolidation,0.0774,10.91508846,9.93,777,6240,3940,8.9,1,0,0,0,280.97
1,all_other,0.074,10.73639668,23.87,772,2912,1095,5.2,2,0,0,0,217.42
1,home_improvement,0.1183,11.22524339,17.26,732,5880,256,1.7,0,0,1,0,516.89
1,all_other,0.1426,10.60905725,20.83,697,1260,12,1.5,2,0,0,0,205.84
1,all_other,0.1426,10.12647109,5.14,687,3420,0,0,3,2,0,0,144.09
1,debt_consolidation,0.1635,11.88446143,14.32,682,4619.958333,30427,86.9,1,0,0,0,883.23
1,debt_consolidation,0.167,11.91839057,24.77,677,8670.958333,56883,93.3,1,1,0,0,887.54
1,credit_card,0.1218,11.1844214,13.82,712,5669.958333,36014,66.1,3,0,0,0,333
1,credit_card,0.1357,10.71441777,8.75,682,6360,24223,72.7,0,0,0,0,339.69
1,debt_consolidation,0.16,11.48246626,15.06,697,6149.958333,62551,90.1,0,0,0,0,878.94
1,all_other,0.1531,11.73606902,11.71,682,5910,36598,74.4,0,0,0,1,835.57
1,all_other,0.0774,11.22524339,22.9,752,8999.958333,63299,64.9,2,0,0,0,187.32
1,credit_card,0.16,10.75363848,9.51,687,2040.041667,14401,92.9,0,0,0,0,492.21
1,debt_consolidation,0.1148,10.73639668,22.93,717,3690,0,0,0,0,0,0,131.88
1,debt_consolidation,0.16,11.73606902,23.85,662,6089.958333,61956,85.6,2,1,0,0,421.89
1,debt_consolidation,0.0894,10.53209621,13.73,787,5039.958333,417,3.2,2,0,0,0,317.72
1,debt_consolidation,0.16,10.81977828,10.61,662,3119.958333,1487,92.9,0,0,0,0,189.85
1,all_other,0.1392,11.35035948,12.61,707,6419.958333,197,0.5,2,0,0,0,682.74
1,all_other,0.1183,11.28978191,18.9,732,3660,11061,46.1,1,0,0,1,397.61
1,debt_consolidation,0.1322,11.58058411,17.05,707,3990,23075,67.3,0,0,0,1,669.26
1,small_business,0.1392,12.20607265,5.35,727,5309.958333,5415,12.8,1,1,1,0,102.42
1,debt_consolidation,0.0774,11.1124479,8.17,777,5789.958333,18147,16.7,1,0,0,1,288.78
1,credit_card,0.1253,11.00209984,5.42,702,2129.958333,13228,45.6,0,0,0,0,317.93
1,small_business,0.1531,10.91508846,19.66,752,3239.958333,39644,10.3,1,0,0,0,278.53
1,debt_consolidation,0.1392,10.30895266,12.04,692,1444,7171,59.3,0,0,0,0,307.24
1,all_other,0.1253,11.22524339,14.15,727,3179.958333,4071,30.2,1,0,0,0,568.93
1,debt_consolidation,0.1461,10.66886237,20.23,702,4440,28607,95,2,0,0,0,629.18
1,debt_consolidation,0.1496,11.00209984,6.42,692,1860,4050,98.8,2,0,0,0,55.44
1,home_improvement,0.1183,10.49127422,12.27,742,2879.958333,0,0,2,0,0,0,497.01
1,all_other,0.1531,9.61580548,6.8,667,1110,456,22.8,1,2,0,0,97.49
1,debt_consolidation,0.1426,10.59663473,2.34,687,1560,1847,42,1,0,0,0,154.38
1,home_improvement,0.0894,10.89673933,7.44,717,4380,9166,27,1,1,0,0,95.32
1,small_business,0.16,11.60823564,18.13,717,10740,22784,82,0,0,0,1,703.15
1,all_other,0.1114,9.769727562,20.37,712,2610,5013,68.7,0,0,0,1,49.21
1,home_improvement,0.1183,11.46163217,4.24,747,6749.958333,15773,48.2,2,0,0,1,662.68
1,debt_consolidation,0.1531,10.81985828,5.59,667,1830,6804,74,1,0,0,0,417.79
1,debt_consolidation,0.1148,11.51292546,11.02,752,3239.958333,1492,6.1,3,0,0,0,659.37
1,debt_consolidation,0.1287,11.81303006,8.08,717,3839.958333,26361,73.2,1,0,0,1,815.61
1,credit_card,0.1913,11.87756858,3.58,662,5130,0,74.4,1,0,0,0,201.97
1,debt_consolidation,0.1253,11.00209984,1.12,687,7499.958333,1916,43.5,0,0,1,1,150.6
1,debt_consolidation,0.1461,9.546812609,10.71,677,1140,3798,50.6,2,0,0,0,163.76
1,all_other,0.0859,11.8277654,12.15,737,6600,38084,81,3,0,0,1,177.02
1,all_other,0.1287,10.93310697,9.96,717,4478,9880,72.1,0,0,0,0,840.83
1,debt_consolidation,0.1218,11.00209984,16.4,712,6960,12295,38.5,0,0,0,0,532.8
1,debt_consolidation,0.1322,10.59663473,22.41,697,5009.958333,14876,56.1,1,0,0,1,515.46
1,debt_consolidation,0.1253,10.54534144,16.42,717,1860,25608,65.9,0,0,0,0,261.04
1,all_other,0.1253,10.30895266,16.2,687,3090,23509,54.8,0,0,0,0,184.07
1,debt_consolidation,0.1392,10.96812932,19.24,682,4949.958333,17599,28.3,3,2,0,0,443.78
1,all_other,0.1322,10.49127422,22.43,677,5369.958333,12905,81.2,1,0,1,0,101.41
1,debt_consolidation,0.1357,12.04355372,5.51,712,8249.958333,31895,66.6,3,0,0,0,407.63
1,debt_consolidation,0.1322,10.30895266,11.76,682,2138.958333,9036,82.9,0,0,0,0,270.41
1,credit_card,0.1357,11.15625052,17.47,692,7831,48280,97.7,3,0,0,0,190.23
1,credit_card,0.0751,11.71177632,1.46,747,4569.041667,10817,49.6,1,0,0,0,186.66
1,all_other,0.1531,10.66895539,0.28,677,3390,68,2.5,0,0,0,0,191.49
1,debt_consolidation,0.1183,11.1124479,11.95,742,6030,19086,67.4,1,0,0,0,662.68
1,credit_card,0.1183,11.75978554,12.92,742,6809.958333,12204,64.6,4,0,0,0,596.41
1,all_other,0.0894,11.53272809,6.21,772,4110,4054,6,2,0,0,0,476.58
1,credit_card,0.074,11.6351431,13.19,747,4229.958333,19548,37.2,0,0,0,0,65.23
1,debt_consolidation,0.1253,11.88448902,9.76,722,5399.958333,110441,96.6,0,0,0,1,301.2
1,small_business,0.16,11.40756495,6.03,702,6690,362,36.2,1,0,0,0,281.26
1,home_improvement,0.0894,11.69524702,7.85,772,8760,92944,20.6,0,0,0,0,508.35
1,credit_card,0.1218,10.59663473,19.86,707,3509.958333,9777,72.4,2,0,0,0,399.6
1,all_other,0.1531,10.51867319,21.15,662,2910,722,60.2,2,0,0,1,261.12
1,debt_consolidation,0.1218,10.81977828,8.54,702,2280,7690,65.6,0,0,0,0,266.4
1,major_purchase,0.0894,10.54534144,18.54,727,4020,13862,74.5,0,0,0,0,158.86
1,debt_consolidation,0.1461,11.00209984,23.86,687,8071,4503,35.7,1,3,0,0,706.74
1,debt_consolidation,0.1183,11.15619338,23.33,707,5069.958333,31485,64.4,3,0,0,0,238.57
1,major_purchase,0.0894,11.11654398,12.49,777,3633,21760,63.2,0,0,0,0,206.52
1,debt_consolidation,0.1565,11.51292546,14.02,692,4559.958333,24594,64.3,0,0,0,0,874.66
1,all_other,0.074,10.37349118,11.48,762,2910,1641,14.9,0,0,0,0,77.65
1,all_other,0.0894,10.71441777,15.2,722,3631,5764,31.5,1,0,0,1,222.41
1,debt_consolidation,0.16,11.00209984,6.78,672,4080,0,0,2,1,0,0,281.26
1,major_purchase,0.1392,10.37349118,4.09,682,2550,286,35.7,2,0,0,0,51.21
1,debt_consolidation,0.1253,11.15619338,17.28,687,4800,33711,81.6,2,0,0,0,200.8
1,credit_card,0.1253,10.23995979,15.21,677,2700,4293,66,2,0,0,0,60.24
1,credit_card,0.1114,11.13458902,3.43,717,7779,9846,59.7,1,0,0,0,213.23
1,educational,0.074,10.81769612,7.96,807,14310,562,1,0,0,0,0,86.97
1,all_other,0.0859,11.00209984,22.54,727,4500,32143,61.7,0,0,0,0,105.9
1,debt_consolidation,0.167,10.91508846,6.83,662,1140,8419,65.8,0,0,0,0,319.52
1,all_other,0.1392,11.28978191,9.67,742,3479.958333,254,1.1,6,0,0,0,819.29
1,debt_consolidation,0.1426,11.15619338,18.4,682,3962.958333,9442,92.6,2,0,0,0,205.84
1,all_other,0.0859,11.00209984,19.1,742,5429.958333,9367,36.7,0,0,0,0,195.99
1,all_other,0.1322,10.34817337,17.96,712,1440,766,51.1,0,0,0,0,202.81
1,home_improvement,0.1392,11.74403719,11.86,677,4619.958333,20685,72.9,1,1,0,0,256.03
1,debt_consolidation,0.1218,10.73630972,11.3,747,6930,13873,15.5,4,0,0,0,832.5
1,debt_consolidation,0.1253,10.78915411,24.47,692,2159.958333,15888,75.7,0,0,0,1,120.48
1,credit_card,0.1357,11.31447453,19.93,697,6930,52116,95.3,0,0,0,0,203.82
1,debt_consolidation,0.1183,11.71177632,11.02,712,8888.041667,38771,38.5,1,0,0,0,397.61
1,all_other,0.16,10.62619354,19.63,667,1470,5277,97.7,1,0,0,0,140.63
1,debt_consolidation,0.1218,10.59653473,23.01,772,4500,0,5.34,2,0,0,0,333
1,all_other,0.0894,10.46310334,10.49,757,2820.958333,15269,76.7,0,0,0,0,222.41
1,debt_consolidation,0.1461,10.81977828,10.01,692,2759.958333,1412,94.1,0,0,0,0,137.91
1,debt_consolidation,0.1322,11.28978191,0.22,812,11519.95833,182,3.6,2,0,0,0,236.61
1,debt_consolidation,0.1426,10.40426284,8.11,692,3959.958333,16941,36.5,2,0,0,0,428.83
1,credit_card,0.0894,10.81977828,10.66,757,3301,5076,22.7,0,0,0,0,155.69
1,all_other,0.074,10.87237073,17.24,782,9089.958333,2765,9.4,1,0,0,0,124.24
1,major_purchase,0.0859,10.12647109,22.9,757,2101.958333,3803,11.7,1,0,0,0,292.4
1,small_business,0.1531,10.20492459,15.53,737,1769.958333,48,1.8,0,0,0,0,478.71
1,educational,0.1426,11.72803684,16.3,692,13170,62587,77.4,3,0,0,0,377.37
1,home_improvement,0.0774,11.30713055,12.6,772,5069.958333,12212,19,2,0,0,0,312.19
1,debt_consolidation,0.1496,11.53272809,20.45,697,6210,45410,41.2,0,0,0,0,623.61
1,small_business,0.1635,10.6454249,18.57,707,7710,21389,69.9,1,0,0,0,537.01
1,debt_consolidation,0.1426,11.06663836,12.9,687,1140,2628,46.9,1,0,0,0,168.1
1,credit_card,0.1287,10.03801845,19.56,707,3000,12315,94.7,1,0,0,0,235.44
1,debt_consolidation,0.1565,11.77528973,6.94,667,7229.958333,9044,93.2,0,0,0,0,195.93
1,debt_consolidation,0.1774,12.20607265,8.89,662,5069.958333,24724,46.1,3,2,0,1,720.42
1,debt_consolidation,0.1253,12.20607265,10.84,727,5580,72210,73.7,0,0,0,0,811.56
1,all_other,0.0894,11.22524339,7.18,752,1739.958333,0,0,4,0,0,0,63.55
1,debt_consolidation,0.1183,10.4125917,9.56,747,3300,9424,50.4,0,0,0,0,331.34
1,all_other,0.1148,10.30895266,18.2,737,3000,434,3.3,1,1,0,0,395.63
1,debt_consolidation,0.1183,11.40756495,10.21,752,9510,54147,53.5,0,0,0,1,795.22
1,home_improvement,0.1496,11.25161265,16.99,662,8550,9586,41.5,2,4,0,0,173.23
1,debt_consolidation,0.1496,11.60823564,11.92,667,3569.958333,21753,90.6,2,1,0,0,173.23
1,debt_consolidation,0.1392,10.91508846,19.75,687,4289.958333,7201,92.3,0,0,0,0,348.2
1,debt_consolidation,0.1322,10.03819326,10.54,682,1709.958333,4826,57.5,2,0,0,0,40.57
1,debt_consolidation,0.1565,10.12647109,18.39,677,1530,663,51,1,1,0,1,174.94
1,debt_consolidation,0.1287,11.21182037,5.98,707,5729.958333,3052,76.3,0,0,0,0,164.81
1,debt_consolidation,0.167,10.88743693,19.87,667,3904.958333,17176,73.4,1,0,0,1,674.53
1,debt_consolidation,0.0894,10.91508846,9.38,777,5940,16018,38,0,0,0,0,508.35
1,all_other,0.074,9.210340372,1.2,807,3899.958333,82,2.3,0,0,0,1,82.31
1,home_improvement,0.1183,10.71441777,8.43,742,1289.958333,450,1.7,2,0,0,0,132.54
1,major_purchase,0.0705,10.1266311,8.16,777,2910,415,6.8,1,0,0,0,92.7
1,debt_consolidation,0.1392,10.63535051,23.69,682,5250,9728,91.9,0,0,0,0,273.1
1,all_other,0.1357,10.59653473,16.32,702,4470,911,45.5,0,1,0,0,237.78
1,all_other,0.074,10.59663473,5.55,757,7949.958333,13315,61.4,0,0,0,0,93.18
1,all_other,0.1218,10.91508846,22.45,702,1800,16957,67,3,0,0,1,166.5
1,debt_consolidation,0.1287,10.54534144,10.39,707,3119.958333,12343,67.8,0,0,0,1,420.42
1,all_other,0.0859,10.27090459,15.96,732,1830,4545,16.2,0,0,0,0,63.23
1,debt_consolidation,0.1114,11.15625052,18.09,712,8130,14482,84.2,0,0,0,1,82.01
1,debt_consolidation,0.1357,11.05089001,24.4,697,4201.958333,19525,59,1,0,0,0,611.44
1,small_business,0.1704,10.81977828,13.66,692,3869.958333,11999,96.8,1,0,0,0,89.19
1,educational,0.0774,9.546812609,21.51,757,2129.958333,2520,13.3,0,0,0,0,93.66
1,all_other,0.1461,11.69524702,0,687,5190,0,0,0,0,0,0,275.81
1,debt_consolidation,0.1426,11.22524339,8.02,687,3479.958333,15278,76.4,3,0,0,0,686.12
1,debt_consolidation,0.1531,10.49127422,14.83,667,1769.958333,6922,74.4,2,0,0,0,348.16
1,educational,0.074,11.38509209,5.58,792,5069.958333,0,0,0,0,0,0,93.18
1,debt_consolidation,0.1322,11.53272809,6.64,697,5011.958333,9271,47.1,1,0,0,0,507.01
1,credit_card,0.1287,11.28978191,10.93,742,2610,222,2.8,0,1,0,1,645.76
1,all_other,0.074,11.55718156,1.23,807,5311.958333,19647,27.4,0,0,0,0,186.36
1,major_purchase,0.074,11.51192496,0.18,802,6179.958333,1269,2,2,0,0,0,83.86
1,all_other,0.1114,11.35040654,17.39,727,3119.958333,19388,48.6,0,0,0,0,262.43
1,all_other,0.1148,11.21182037,14.06,797,4229.958333,177,1.4,0,0,0,0,659.37
1,debt_consolidation,0.1183,11.46163217,11.52,717,7680,19757,30.1,3,0,0,0,477.13
1,all_other,0.0894,10.08580911,8.05,727,3060,2489,15.6,0,0,0,0,190.63
1,all_other,0.1322,10.30895266,17,702,4770,0,0,0,0,0,0,507.01
1,all_other,0.1357,11.09741002,6.29,697,3539.958333,500,25,0,0,0,0,163.05
1,all_other,0.1183,10.81577026,6.94,702,3599.958333,107,8.9,1,0,0,0,79.53
1,all_other,0.1635,12.25486281,19.33,672,6029.958333,26388,94.2,1,0,1,1,529.94
1,debt_consolidation,0.0894,10.51867319,4.51,742,6930,8321,30.7,0,0,0,0,285.95
1,debt_consolidation,0.0894,10.71441777,13.81,787,7949.958333,2669,22.2,0,0,0,0,532.18
1,debt_consolidation,0.1461,10.91508846,6.74,677,5222,306,38.2,1,3,0,0,517.13
1,debt_consolidation,0.1531,11.13453063,13.1,672,4020,14606,92.4,1,1,0,0,417.79
1,debt_consolidation,0.1253,10.75798798,22.9,697,3660,7013,54.8,1,0,0,0,267.74
1,credit_card,0.1565,10.81977828,8.14,667,1320.958333,20111,50.8,3,0,0,0,174.94
1,debt_consolidation,0.1357,10.29768947,15.53,682,3330,3262,93.2,2,0,0,1,169.85
1,debt_consolidation,0.0894,11.40756495,8.99,782,10199.95833,17908,20.3,1,0,0,0,476.58
1,debt_consolidation,0.1218,11.60823564,5.78,722,7229.958333,33436,50.6,0,0,0,0,499.5
1,home_improvement,0.1809,11.26830288,21.69,667,3330,67776,98.2,2,0,0,0,361.96
1,credit_card,0.1253,10.87804719,22.96,717,5970,16902,88,0,0,0,0,535.47
1,major_purchase,0.0894,10.08580911,22.9,727,2369.958333,6675,23.3,1,0,0,0,38.13
1,small_business,0.1496,11.00209984,7.3,782,4619.958333,2247,18.6,0,0,0,1,788.18
1,debt_consolidation,0.0894,11.40756495,10.47,767,9630,93093,1.4,0,0,0,0,317.72
1,major_purchase,0.1392,11.35035948,5.99,682,2942,3634,55.9,0,1,0,0,273.1
1,educational,0.1218,11.28978191,12.36,737,4979.958333,47256,31.6,1,0,0,1,832.5
1,all_other,0.1218,11.14481394,18.22,712,5820,17604,72.1,0,0,0,0,333
1,all_other,0.0774,11.68687877,8.47,787,6120.958333,2525,7.3,0,0,0,0,280.97
1,debt_consolidation,0.1322,11.00209984,11.76,707,4199.958333,8834,70.7,0,1,0,0,540.81
1,home_improvement,0.1287,10.77895629,0,717,4110,0,0,2,2,0,0,201.8
1,debt_consolidation,0.1392,10.46310334,14.5,682,3539.958333,17717,67.4,3,0,0,0,512.06
1,debt_consolidation,0.1253,11.22524339,3.74,722,7500.958333,23762,44.5,2,0,0,0,401.6
1,debt_consolidation,0.1253,11.06663836,10.78,702,4800,26373,78.5,1,1,0,0,334.67
1,all_other,0.1218,11.00209984,2.82,712,3330,1250,5.6,1,0,0,0,333
1,credit_card,0.1287,11.25813644,15.88,702,8579.958333,14255,57.7,0,0,0,0,454.05
1,small_business,0.1982,10.85892207,5.53,692,1482.041667,1025,22.3,1,0,0,0,185.37
1,major_purchase,0.1253,10.81769612,12.46,757,3930.958333,0,0,2,0,0,1,802.36
1,small_business,0.1635,11.28983191,9.81,712,4349.958333,24425,72.6,0,0,0,0,883.23
1,home_improvement,0.0894,11.26446411,13.82,777,6839.958333,737,5.7,3,0,0,0,476.58
1,debt_consolidation,0.1287,11.15625052,22.47,697,4080,13260,66.6,2,0,0,1,403.6
1,educational,0.0859,8.987196821,9.45,737,4349.958333,2892,42.5,2,0,0,0,126.45
1,debt_consolidation,0.1218,10.34817337,22.77,707,7949.958333,5274,17.6,2,0,0,0,333
1,debt_consolidation,0.1496,11.9381932,16.55,702,7139.958333,23798,48.7,3,1,0,1,866.13
1,all_other,0.1426,10.27505111,13.37,707,4830,69,7.7,0,0,0,0,445.98
1,home_improvement,0.0894,11.69274389,2.84,747,6330,84712,57.7,1,0,0,0,301.83
1,home_improvement,0.1392,11.40756495,13.99,687,7949.958333,21648,86.9,0,1,0,0,409.65
1,all_other,0.1114,11.26446411,17.2,772,3000,1401,9.2,1,0,0,1,656.07
1,all_other,0.1183,10.9331784,13.05,727,4619.958333,2624,48.6,0,0,0,0,331.34
1,home_improvement,0.1392,13.45883561,3.09,697,3869.958333,6960,44.6,0,0,0,1,682.74
1,credit_card,0.1114,11.28978191,9.81,727,3239.958333,18654,54.1,3,0,0,0,278.83
1,debt_consolidation,0.0774,11.19821472,4.9,762,4319.958333,12296,19.6,0,0,0,0,212.29
1,all_other,0.1148,10.59663473,0,802,4740,0,0,1,0,0,0,131.88
1,debt_consolidation,0.1426,11.08214255,16.04,682,3300,6868,71.5,0,0,0,0,617.51
1,debt_consolidation,0.0894,9.169518377,21.25,732,2640,2385,54.2,1,0,0,1,55.61
1,home_improvement,0.0774,10.6465671,23.77,782,9630,9955,20,0,0,0,0,265.36
1,debt_consolidation,0.1253,10.70395792,20.78,707,3420,14145,43.5,0,0,0,0,502
1,all_other,0.1148,12.10071213,0.39,812,5970,4085,4.7,0,0,0,0,659.37
1,debt_consolidation,0.1531,11.15625052,20.45,697,6240,24105,84.6,0,0,0,0,870.39
1,debt_consolidation,0.0894,11.60823564,8.95,757,4860,6535,9,2,0,0,0,381.26
1,debt_consolidation,0.1635,11.63444374,21.5,667,10499.95833,83317,72.2,0,0,0,0,671.26
1,debt_consolidation,0.1322,10.46310334,8.09,687,1830,8907,61.9,0,0,0,0,338.01
1,credit_card,0.0894,11.00209984,16.16,772,7830,25415,27.6,2,0,0,0,476.58
1,debt_consolidation,0.1218,10.37349118,24,692,5039.958333,9690,49.2,0,0,0,0,199.8
1,all_other,0.1218,10.62132735,6.67,742,4470,4561,95,3,0,0,0,99.9
1,debt_consolidation,0.1322,10.32728362,4.32,692,5160,3371,88.7,1,0,1,0,152.11
1,all_other,0.1218,11.26446411,9.66,722,2010.958333,15129,42.4,3,0,0,0,666
1,all_other,0.1114,10.53049493,14.13,722,1920,6811,56.8,0,0,0,0,328.04
1,debt_consolidation,0.0894,10.2791805,18.13,732,2462.958333,8713,41.3,1,0,0,0,203.34
1,educational,0.1461,10.91501573,3.16,667,7410,3864,52.9,2,0,0,1,137.91
1,small_business,0.16,11.1844214,17.48,747,4350.958333,1249,6.1,6,0,0,1,421.89
1,debt_consolidation,0.1253,10.91616952,21.55,727,6300,21216,64.1,0,0,0,0,803.2
1,educational,0.1114,11.17064696,10.26,727,7470,1893,24.7,0,0,0,0,164.02
1,debt_consolidation,0.1218,9.903687533,7.32,692,8850,3156,26.7,0,1,0,0,133.2
1,debt_consolidation,0.1704,11.18924309,23.39,672,3989.958333,4908,34.6,0,2,0,0,249.72
1,educational,0.1287,10.16585182,19.29,702,2819.958333,20493,95.3,0,0,0,1,44.57
1,debt_consolidation,0.1461,11.62621844,17.19,697,7020,53723,82.2,2,0,0,0,836.03
1,all_other,0.0859,9.798127037,7.33,752,3630,2494,40.2,1,0,0,0,158.06
1,debt_consolidation,0.1913,11.04132055,13.52,662,8130,7461,99.5,0,0,0,0,257.05
1,small_business,0.1565,10.59663473,5.82,687,5550,7285,23.5,2,0,1,0,104.96
1,debt_consolidation,0.1287,11.00209984,10.42,717,3360,15949,92.7,1,0,0,1,538.14
1,educational,0.1461,11.23848862,15.28,667,3869.958333,15578,91.1,0,0,0,0,144.8
1,debt_consolidation,0.1392,11.35035948,15.02,712,5729.958333,27564,93.8,0,0,0,0,682.74
1,major_purchase,0.1218,10.37349118,2.7,752,1709.958333,71,0.5,2,0,0,0,499.5
1,debt_consolidation,0.1357,11.15625052,16.3,702,5610,17304,90.1,2,0,0,0,434.8
1,small_business,0.1531,9.61580548,22.72,692,1832,4197,56,0,0,0,1,60.93
1,all_other,0.1114,10.49127422,4.77,747,1679.958333,172,0.9,0,0,0,0,328.04
1,debt_consolidation,0.1357,11.51288546,14.04,687,6539.958333,44489,97.6,1,0,0,0,67.94
1,debt_consolidation,0.0894,11.15625052,14.66,747,5339.958333,15836,73.7,2,0,0,0,381.26
1,major_purchase,0.0859,10.59663473,7.62,802,6809.958333,0,0,1,0,0,0,158.06
1,debt_consolidation,0.1148,10.55581274,24.75,717,2159.958333,6095,23.4,1,0,0,0,323.1
1,all_other,0.1426,11.31442574,9.34,667,3660,4232,46,1,0,0,0,171.53
1,debt_consolidation,0.1183,11.05601968,19.82,752,5040.958333,11046,65.4,0,0,0,0,795.22
1,major_purchase,0.16,11.08214255,13.42,662,5130,4543,29.5,2,0,2,0,210.95
1,credit_card,0.1426,10.77895629,23.32,682,3360,21107,55,1,1,0,0,574.63
1,home_improvement,0.1114,11.15625052,13.68,802,5729.958333,1248,3.7,2,0,0,0,492.06
1,all_other,0.0859,11.08214255,14.99,787,5699.958333,1034,3.9,0,0,0,0,316.11
